,Unnamed: 0,surface_x,surface_y,bh_x,bh_y,standardized_operator_name,true_vertical_depth,pad_id,frac_type,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y
28042,28042,929908.8861,1336338.815,924855.0286,1339590.094,1018,9369.094488,115829,Primary Frac,927201.6739,1338497.29,924855.1496,1339588.397
28043,28043,838241.7265,1264752.639,833916.3944,1267200.283,1132,3003.937008,110245,Primary Frac,835898.0034,1266284.798,833826.5807,1267228.519
28044,28044,885027.0404,1330033.971,894551.9946,1324775.265,1213,9203.740157,115320,Primary Frac,889862.7786,1326973.944,894551.8738,1324774.659
28047,28047,962554.989,1363690.48,969443.7446,1360722.664,1221,9222.440945,114861,Primary Frac,966320.5026,1362121.101,969447.2842,1360722.2019999998
28048,28048,962582.7169,1363679.677,969480.7513,1360700.9009999998,1221,8937.992126000001,114861,Primary Frac,966341.8127,1362094.686,969451.9302,1360745.131
28049,28049,952924.0134,1338021.863,963258.3898,1334112.77,1221,8774.606299,108053,Primary Frac,958634.3751,1336204.142,963214.8274,1334104.249
28050,28050,967945.0928,1395633.826,960500.3153,1398999.743,1294,8965.551181,116594,Primary Frac,963872.8321,1397535.5359999998,960463.0016,1399025.344
28051,28051,952682.6831,1338101.801,962984.922,1333513.703,1221,8626.968504,108053,Primary Frac,958112.8863,1335686.019,962430.6547,1333689.729
28052,28052,952948.535,1338036.829,962685.5865,1332959.788,1221,8825.787402,108053,Primary Frac,958134.2781,1334993.385,962685.0589,1332962.546
28053,28053,949213.475,1265062.185,939265.5335,1269761.028,1140,8906.496062999999,111346,Primary Frac,943902.7209,1267636.538,939265.8593,1269762.799
28054,28054,949252.3236,1265144.257,939481.5504,1270145.971,1140,9166.338583,111346,Primary Frac,944166.1466,1268121.717,939462.4416,1270242.658
28055,28055,949236.653,1265115.232,939481.5504,1270145.971,1140,8821.850394,111346,Primary Frac,944126.4278,1268127.64,939464.5326,1270248.33
28056,28056,963755.3157,1292793.09,976159.4324,1286075.671,1213,7999.015748000001,112323,Primary Frac,970157.0064,1288871.201,976154.0313,1286084.636
28057,28057,963717.7739,1292811.706,976023.6091,1285779.216,1213,7832.677165000001,112323,Primary Frac,970215.901,1288452.275,976105.2608,1285734.924
28058,28058,949225.064,1265088.708,939310.1085,1269763.387,1140,8730.314961,111346,Primary Frac,943882.9829,1267624.082,939246.7883,1269783.431
28059,28059,964170.7356,1292603.682,976294.7671,1286369.052,1213,7804.133858,115504,Primary Frac,970460.2078,1289055.814,976286.5685,1286352.379
28060,28060,968085.8776,1395954.667,960633.0285,1399293.58,1294,9132.874016,107763,Primary Frac,964068.5508,1397807.853,960590.227,1399302.606
28061,28061,963676.6403,1292830.896,976023.6091,1285779.216,1213,8597.440945,112323,Primary Frac,970007.5094,1288559.689,975998.5057,1285736.83
28062,28062,964129.6019,1292622.872,976294.7671,1286369.052,1213,8596.456693,115504,Primary Frac,970503.5078,1289107.364,976292.3769,1286376.008
28063,28063,964088.4682,1292642.063,976159.4324,1286075.671,1213,8679.133858,115504,Primary Frac,970274.9335,1288792.7659999998,976130.5085,1286076.957
28064,28064,835527.7098,1271665.561,830304.5882,1274649.112,1132,2969.488189,103278,Primary Frac,832781.1829,1273539.315,830188.8942,1274695.052
28065,28065,913219.9088,1408802.704,905933.5153,1413066.799,1276,8968.503937000001,101526,Primary Frac,909160.795,1411608.438,905932.8907,1413069.238
28066,28066,913201.6048,1408758.302,905112.8742,1411336.332,1276,8938.976378,101526,Primary Frac,908520.63,1409824.977,905109.1933,1411351.949
28068,28068,885105.6737,1329996.051,894724.051,1325158.226,1213,8556.102362,115320,Primary Frac,890195.0737,1327265.037,894735.1292,1325168.7240000002
28069,28069,885064.5615,1330015.3,894840.5345,1325401.665,1213,9216.535433,115320,Primary Frac,890338.0117,1327502.038,894829.2808,1325382.533
28070,28070,813158.6546,1409601.169,824129.0025,1406751.3069999998,1064,8349.409448999999,106703,Primary Frac,819106.6714,1407542.9730000002,824128.5622,1406751.749
28071,28071,813155.9965,1409630.115,824232.8747,1407412.159,1064,8327.755906,106703,Primary Frac,819100.628,1408213.387,824232.8539,1407414.9740000002
28072,28072,813149.7487,1409659.645,824338.6947,1408107.531,1064,8322.834646,106703,Primary Frac,819264.2233,1408878.164,824337.7493,1408109.49
28073,28073,813147.0907,1409688.591,824441.5884,1408762.208,1064,8321.850394,106703,Primary Frac,819386.5667,1409539.28,824440.5092,1408761.332
28074,28074,953937.8495,1351208.772,963090.3232,1346695.0680000002,1221,8585.629921,115208,Primary Frac,958715.7052,1348685.238,963090.2612,1346693.76
28075,28075,953910.6149,1351222.639,963539.8775,1347584.106,1221,8591.535433,115208,Primary Frac,958874.3241,1349377.18,963371.8967,1347313.0680000002
28076,28076,929183.7103,1407393.789,921829.048,1409750.59,1145,8372.53937,111263,Primary Frac,928382.3093,1407650.5980000002,921829.048,1409750.59
28077,28077,929201.5103,1407435.093,922205.0727,1410586.229,1145,9134.84252,111263,Primary Frac,925344.6342,1409160.96,922218.1105,1410612.883
28078,28078,929219.3104,1407476.398,922580.6153,1411418.775,1145,8372.53937,111263,Primary Frac,928530.0546,1407885.711,922580.6153,1411418.775
28079,28079,913209.2131,1408782.335,919867.6417,1405749.728,1276,9015.748031,101526,Primary Frac,916463.4439,1407271.8069999998,919881.6749,1405757.793
28080,28080,936166.589,1404248.8909999998,929064.1454,1406525.937,1145,9230.314961,109195,Primary Frac,932150.1745,1405122.666,929062.5854,1406526.014
28081,28081,936205.7713,1404330.898,929800.2662,1408167.856,1145,9210.629921,109195,Primary Frac,932961.4122,1406728.486,929806.9176,1408182.332
28082,28082,877817.4547,1403525.48,868370.3992,1407221.764,1018,9147.637795,109337,Primary Frac,872664.3431,1405731.244,868281.8272,1407651.87
28083,28083,877829.1509,1403552.035,869240.6685,1407383.5990000002,1018,8385.826772,109337,Primary Frac,873240.6899,1405627.229,869135.3542,1407427.146
28084,28084,878457.9196,1404923.2140000002,869818.3293,1408757.142,1018,8692.913386,102096,Primary Frac,873761.962,1406988.0680000002,869769.9922,1408775.4009999998
28085,28085,878470.1189,1404952.8490000002,869818.3293,1408757.142,1018,8161.417323000001,102096,Primary Frac,873910.0876,1406953.285,869798.5069,1408766.646
28086,28086,910994.2011,1406433.0259999998,918437.8643,1402429.426,1276,8806.102362,112887,Primary Frac,914948.6797,1404026.3180000002,918437.2699,1402427.483
28087,28087,931732.7572,1301767.713,926019.207,1304342.578,1037,12879.56298,116855,Primary Frac,929062.7281,1302970.987,926019.207,1304342.578
28088,28088,931759.5836,1301820.199,926019.207,1304342.578,1037,12876.44347,116855,Primary Frac,929076.9233,1302998.987,926019.207,1304342.578
28089,28089,931744.3746,1301794.244,926019.207,1304342.578,1037,12879.80116,116855,Primary Frac,929068.9238,1302985.116,926019.207,1304342.578
28090,28090,967537.9533,1394719.2769999998,960109.3709,1398117.049,1294,9040.354331,109524,Primary Frac,964014.2643,1396330.983,960109.3709,1398117.049
28091,28091,967814.0026,1356417.9819999998,977235.2321,1352042.623,1221,9633.858268,115176,Primary Frac,972832.7568,1354066.236,977193.855,1352051.1730000002
28092,28092,967841.2352,1356404.112,977235.2321,1352042.623,1221,9271.161417,115176,Primary Frac,971871.9387,1354532.718,976356.2387,1352450.726
28093,28093,967868.9654,1356393.315,977235.2321,1352042.623,1221,9047.132317,115176,Primary Frac,971863.1967,1354537.969,976292.6572,1352480.455
28094,28094,904175.9853,1372281.275,894724.7037,1375690.533,1145,8303.641732,113018,Primary Frac,902349.4841,1372940.129,894724.7037,1375690.533
28095,28095,904193.7429,1372322.623,895038.0243,1376372.836,1145,8303.641732,113018,Primary Frac,902434.4067,1373100.9,895038.0243,1376372.836
28096,28096,904215.0909,1372363.389,895350.859,1377052.049,1145,8303.641732,113018,Primary Frac,902538.5631,1373250.174,895350.859,1377052.049
28097,28097,902922.9124,1369596.9640000002,893619.8084,1373284.7880000002,1145,8303.641732,105976,Primary Frac,901169.2978,1370292.111,893619.8084,1373284.7880000002
28098,28098,902944.2571,1369637.733,893933.0811,1373967.129,1145,8303.641732,105976,Primary Frac,901216.6683,1370467.749,893933.0811,1373967.129
28099,28099,902962.0115,1369679.084,894246.3673,1374649.458,1145,8303.641732,105976,Primary Frac,901312.1203,1370619.987,894246.3673,1374649.458
28100,28100,960876.0332,1360061.454,967469.8633,1356568.31,1221,9546.259843,112130,Primary Frac,963785.6332,1358520.065,967129.7009,1356748.514
28101,28101,960903.7622,1360050.6530000002,967469.8633,1356568.31,1221,9302.165354,112130,Primary Frac,964276.9775,1357965.362,967538.645,1356508.207
28102,28102,960930.9933,1360036.78,967469.8633,1356568.31,1221,8998.031496,112130,Primary Frac,964428.9989,1357892.852,967539.5836,1356508.395
28103,28103,958958.6823,1398970.488,967400.0537,1395274.826,1294,8906.496062999999,102090,Primary Frac,963444.1732,1396995.611,967461.6448,1395259.6830000002
28104,28104,958970.3751,1398996.975,967532.735,1395568.606,1294,9169.291339,102090,Primary Frac,963668.1762,1397227.868,967562.3141,1395516.0480000002
28105,28105,958675.475,1398341.51,967141.3777,1394683.014,1294,8941.929134,102288,Primary Frac,963214.8044,1396405.792,967194.0458,1394649.606
28106,28106,921579.3473,1347419.8269999998,914471.6,1350702.03,1145,8717.027559,110975,Primary Frac,920723.21,1347815.1719999998,914471.6,1350702.03
28107,28107,921591.0001,1347446.3569999998,914784.423,1351384.043,1145,8717.027559,110975,Primary Frac,920894.2056,1347849.461,914784.423,1351384.043
28108,28108,921606.7405,1347475.383,914316.9889,1350360.73,1145,8717.027559,110975,Primary Frac,920851.9327,1347774.1430000002,914316.9889,1350360.73
28109,28109,921618.3933,1347501.9130000002,914626.2144,1351043.3280000002,1145,8717.027559,110975,Primary Frac,920773.1668,1347930.005,914626.2144,1351043.3280000002
28110,28110,911013.0041,1406480.51,918607.8928,1402907.091,1276,9040.354331,112887,Primary Frac,915128.3214,1404444.781,918607.3927,1402907.5359999998
28111,28111,959517.4504,1400226.515,967923.614,1396451.1090000002,1294,8980.314961,108474,Primary Frac,964039.9488,1398105.637,967941.2565,1396363.846
28113,28113,913190.4069,1408734.855,905196.8728,1411512.225,1150,8485.23622,101526,Primary Frac,908676.0644,1409925.585,905178.9885,1411444.918
28114,28114,935161.6908,1337909.0890000002,926019.1299,1342078.862,1018,9342.519685,102824,Primary Frac,930469.4602,1340060.693,925983.21,1342112.148
28115,28115,894864.8153,1407841.238,901680.9035,1404147.511,1145,9135.826772,116173,Primary Frac,898399.0869,1405632.1509999998,901678.4632,1404146.846
28116,28116,949198.2938,1265036.2340000002,939294.7603,1269759.5259999998,1140,7452.263779999999,111346,Primary Frac,944454.0793,1267298.892,939294.7603,1269759.5259999998
28117,28117,894875.0082,1407858.541,902050.7676,1404946.783,1145,9121.062992,116173,Primary Frac,898826.6994,1406413.326,902037.255,1404917.874
28119,28119,925464.0589,1317094.248,935581.4299,1312352.549,1344,8639.76378,106109,Primary Frac,930824.8178,1314569.808,935581.1985,1312352.179
28120,28120,925443.4991,1317103.861,935579.4553,1312340.247,1344,9059.055118,108166,Primary Frac,930921.1901,1314563.545,935579.496,1312338.861
28121,28121,925395.691,1317127.317,935547.3545,1312392.719,1344,9342.519685,106109,Primary Frac,930827.6576,1314550.189,935544.5424,1312394.489
28122,28122,925375.1312,1317136.931,935684.2223,1312556.869,1344,8804.133858,106109,Primary Frac,931064.7798,1314713.889,935685.115,1312557.47
28123,28123,925632.2955,1317843.505,935808.1575,1312824.041,1344,9361.220472,100410,Primary Frac,931000.9687,1315048.428,935808.9292,1312824.025
28124,28124,925654.0728,1317887.342,935830.4221,1312870.94,1344,9089.566929,100410,Primary Frac,931180.2315,1314977.2140000002,935832.4904,1312871.1409999998
28125,28125,925676.3443,1317934.254,935818.7961,1312844.415,1344,8628.937007999999,100410,Primary Frac,931306.6316,1314924.186,935819.1895,1312844.2659999998
28126,28126,925694.5304,1317978.667,935931.6011,1313088.136,1344,8776.574803,100410,Primary Frac,931317.8926,1315192.533,935932.1804,1313089.049
28127,28127,925907.5963,1318433.559,935895.7675,1313415.656,1344,9371.062992,106561,Primary Frac,931215.27,1315578.191,935893.8048,1313417.983
28128,28128,925929.3744,1318477.394,935970.1992,1313397.397,1344,9103.346457,106561,Primary Frac,930324.6559,1316253.671,935074.5478,1313850.537
28129,28129,925951.1525,1318521.23,936048.9866,1313337.429,1344,8622.047244,106561,Primary Frac,931353.9123,1315503.134,936048.2068,1313335.111
28130,28130,925973.4249,1318568.1409999998,936176.0255,1313600.944,1344,8786.417323,106561,Primary Frac,931463.6143,1315750.11,936178.204,1313602.804
28131,28131,809580.8869,1392029.8069999998,801222.1528,1393265.584,1018,8466.535433,116976,Primary Frac,805208.7835,1392657.691,801523.4246,1393222.3480000002
28132,28132,946347.1219,1359244.764,950394.203,1357431.646,1221,9493.110236,106816,Primary Frac,948340.649,1358359.948,950386.8262,1357445.06
28133,28133,946347.1219,1359244.764,950394.203,1357431.646,1221,9058.070866,106816,Primary Frac,948304.9956,1358384.909,950358.2382,1357455.646
28134,28134,946374.8512,1359233.9640000002,950256.766,1357128.9730000002,1221,9315.944882,106816,Primary Frac,948224.4108,1358040.802,950244.4078,1357200.9
28135,28135,929113.7843,1398516.039,935218.3218,1394998.487,1145,8490.649606,116885,Primary Frac,929516.3434,1398284.0769999998,935218.3218,1394998.487
28136,28136,929120.3826,1398533.909,935581.2941,1395801.208,1145,8490.649606,116885,Primary Frac,929479.7647,1398381.906,935581.2941,1395801.208
28137,28137,929130.5708,1398551.195,935943.7839,1396600.8390000002,1145,8490.649606,116885,Primary Frac,929599.84,1398416.861,935943.7839,1396600.8390000002
28138,28138,943927.9858,1355408.5980000002,953399.239,1351090.866,1221,9578.740157,113097,Primary Frac,948971.7511,1353092.471,953358.3713,1351111.012
28139,28139,908206.1556,1378839.456,897940.2815,1382698.878,1145,9200.787402,112110,Primary Frac,902385.1913,1380735.801,897950.3083,1382701.195
28140,28140,908212.7436,1378857.34,898373.6392,1383642.83,1145,9187.007874,112110,Primary Frac,902809.7281,1381663.565,898378.6138,1383648.681
28141,28141,943900.5797,1355353.086,953399.239,1351090.866,1221,9130.905512,113097,Primary Frac,948903.5151,1353107.936,953354.249,1351103.196
28142,28142,943912.2386,1355379.595,953399.239,1351090.866,1221,9408.309139,113097,Primary Frac,947995.2432,1353533.8169999998,952497.4081,1351498.551
28143,28143,899582.5295,1385345.533,910659.7404,1379199.252,1145,8215.059055,115269,Primary Frac,902568.3554,1383688.823,910659.7404,1379199.252
28144,28144,899589.6211,1385366.5,911091.5026,1380133.615,1145,8215.059055,115269,Primary Frac,902503.0978,1384040.988,911091.5026,1380133.615
28145,28145,899596.2125,1385384.388,911520.1999,1381071.618,1145,8215.059055,115269,Primary Frac,902718.2724,1384255.175,911520.1999,1381071.618
28146,28146,937052.6177,1403851.717,945769.2641,1399134.0369999998,1145,8372.53937,113372,Primary Frac,938843.4533,1402882.469,945769.2641,1399134.0369999998
28147,28147,937069.9116,1403889.937,946115.5457,1399901.325,1145,8372.53937,113372,Primary Frac,938748.7179,1403149.678,946115.5457,1399901.325
28148,28148,937087.7074,1403931.2319999998,946461.3429,1400665.5259999998,1145,8372.53937,113372,Primary Frac,938922.6614,1403291.948,946461.3429,1400665.5259999998
28149,28149,935907.8061,1401307.585,944731.5251,1396838.243,1145,8372.53937,105020,Primary Frac,937715.287,1400392.07,944731.5251,1396838.243
28150,28150,935925.5987,1401348.883,945077.7552,1397605.571,1145,8372.53937,105020,Primary Frac,937624.7904,1400653.898,945077.7552,1397605.571
28151,28151,935943.3914,1401390.18,945423.5011,1398369.81,1145,8372.53937,105020,Primary Frac,937768.8996,1400808.572,945423.5011,1398369.81
28152,28152,844755.4228,1404499.102,832206.5633,1405598.2030000002,1145,8293.799213,101246,Primary Frac,841551.2282,1404779.744,832206.5633,1405598.2030000002
28153,28153,844762.9517,1404545.354,832338.4554,1406453.815,1145,8293.799213,101246,Primary Frac,841622.8918,1405027.6819999998,832338.4554,1406453.815
28154,28154,844769.9788,1404588.523,832478.4784,1407336.601,1145,8293.799213,101246,Primary Frac,841532.1785,1405312.416,832478.4784,1407336.601
28155,28155,812891.9535,1411380.742,824546.5041,1409429.2240000002,1064,8308.070866,111138,Primary Frac,819553.8419,1410197.06,824533.5584,1409408.218
28156,28156,812889.2969,1411409.689,824647.8431,1410096.822,1064,8317.913386,111138,Primary Frac,819521.349,1410882.009,824645.2135,1410073.832
28157,28157,812883.0506,1411439.22,824752.7847,1410763.834,1064,8294.291339,111138,Primary Frac,819501.2631,1411586.809,824749.2,1410759.19
28158,28158,812880.3941,1411468.166,824854.6522,1411434.515,1064,8303.149606,111138,Primary Frac,819513.6783,1412269.208,824858.0325,1411401.379
28159,28159,939116.545,1346752.494,944049.5114,1343554.842,1018,9332.677165,114843,Primary Frac,941812.284,1344575.875,944105.9329,1343538.269
28160,28160,939128.1972,1346779.009,944309.4029,1344137.514,1018,9444.88189,114843,Primary Frac,942101.0221,1345145.5780000002,944361.5452,1344111.09
28161,28161,939143.9371,1346808.019,944565.7134,1344720.759,1018,9331.692913,114843,Primary Frac,942400.2875,1345715.132,944641.9223,1344723.811
28163,28163,940184.6655,1349167.2219999998,945074.3911,1345862.63,1018,9428.149606,111479,Primary Frac,943006.1316,1347862.492,945370.7467,1346799.5180000002
28164,28164,940196.3197,1349193.736,945370.1163,1346461.572,1018,9428.149606,111479,Primary Frac,943144.7713,1347462.326,945381.5181,1346463.823
28165,28165,940211.5646,1349219.669,945633.1514,1347040.552,1018,9309.055118,111479,Primary Frac,943379.8516,1348051.549,945662.9255,1347019.127
